GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
21500003,1610612740,NOP,New Orleans,201967,Dante Cunningham,Dante,G,,26:31,5.0,8.0,0.625,2.0,3.0,0.667,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,13.0,-15.0
21500003,1610612740,NOP,New Orleans,203076,Anthony Davis,Anthony,G,,34:31,4.0,20.0,0.2,0.0,2.0,0.0,10.0,15.0,0.667,1.0,5.0,6.0,2.0,0.0,3.0,5.0,4.0,18.0,-16.0
21500003,1610612740,NOP,New Orleans,2570,Kendrick Perkins,Kendrick,C,,15:53,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,10.0,-12.0
21500003,1610612740,NOP,New Orleans,201569,Eric Gordon,Eric,G,,33:29,5.0,17.0,0.294,2.0,7.0,0.286,2.0,2.0,1.0,0.0,4.0,4.0,4.0,1.0,0.0,4.0,1.0,14.0,-9.0
21500003,1610612740,NOP,New Orleans,101126,Nate Robinson,Nate,G,,19:03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5.0,0.0,-21.0
21500003,1610612740,NOP,New Orleans,202397,Ish Smith,Ish,G,,38:01,7.0,13.0,0.538,1.0,2.0,0.5,2.0,4.0,0.5,1.0,1.0,2.0,9.0,3.0,0.0,2.0,5.0,17.0,5.0
21500003,1610612740,NOP,New Orleans,201582,Alexis Ajinca,Alexis,G,,16:56,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,6.0,4.0
21500003,1610612740,NOP,New Orleans,202087,Alonzo Gee,Alonzo,F,,26:56,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,0.0,3.0,3.0,8.0,-8.0
21500003,1610612740,NOP,New Orleans,201583,Ryan Anderson,Ryan,G,,28:40,2.0,7.0,0.286,1.0,3.0,0.333,4.0,5.0,0.8,2.0,4.0,6.0,1.0,1.0,0.0,3.0,2.0,9.0,-8.0
21500003,1610612740,NOP,New Orleans,201600,Omer Asik,Omer,,DND - Right Calf Strain,,,,,,,,,,,,,,,,,,,,
21500003,1610612740,NOP,New Orleans,202337,Luke Babbitt,Luke,,DND - Left Hamstring Tightness,,,,,,,,,,,,,,,,,,,,
21500003,1610612740,NOP,New Orleans,201950,Jrue Holiday,Jrue,,DND - Rest,,,,,,,,,,,,,,,,,,,,
21500003,1610612744,GSW,Golden State,203084,Harrison Barnes,Harrison,G,,32:42,3.0,12.0,0.25,1.0,5.0,0.2,1.0,2.0,0.5,5.0,4.0,9.0,3.0,1.0,0.0,1.0,3.0,8.0,17.0
21500003,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,F,,29:26,3.0,12.0,0.25,2.0,5.0,0.4,2.0,2.0,1.0,3.0,5.0,8.0,2.0,1.0,0.0,1.0,5.0,10.0,20.0
21500003,1610612744,GSW,Golden State,101106,Andrew Bogut,Andrew,G,,18:42,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,2.0,0.0,2.0,12.0,17.0
21500003,1610612744,GSW,Golden State,202691,Klay Thompson,Klay,G,,26:26,3.0,8.0,0.375,0.0,2.0,0.0,3.0,3.0,1.0,0.0,5.0,5.0,3.0,1.0,1.0,7.0,5.0,9.0,4.0
21500003,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,35:37,14.0,26.0,0.538,5.0,12.0,0.417,7.0,7.0,1.0,3.0,3.0,6.0,7.0,2.0,0.0,2.0,1.0,40.0,12.0
21500003,1610612744,GSW,Golden State,2738,Andre Iguodala,Andre,G,,23:23,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0
21500003,1610612744,GSW,Golden State,2571,Leandro Barbosa,Leandro,F,,20:30,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,3.0,3.0,0.0,-3.0
21500003,1610612744,GSW,Golden State,203105,Festus Ezeli,Festus,C,,17:01,6.0,10.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,13.0,-7.0
21500003,1610612744,GSW,Golden State,203949,James Michael McAdoo,James Michael,,,2:31,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0
21500003,1610612744,GSW,Golden State,201578,Marreese Speights,Marreese,F,,10:42,2.0,7.0,0.286,1.0,1.0,1.0,4.0,4.0,1.0,4.0,1.0,5.0,1.0,0.0,1.0,2.0,1.0,9.0,2.0
21500003,1610612744,GSW,Golden State,2733,Shaun Livingston,Shaun,G,,21:20,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,6.0,12.0
21500003,1610612744,GSW,Golden State,201575,Brandon Rush,Brandon,,,1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
21500003,1610612744,GSW,Golden State,201574,Jason Thompson,Jason,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21500002,1610612739,CLE,Cleveland,2544,LeBron James,LeBron,G,,36:04,12.0,22.0,0.545,1.0,5.0,0.2,0.0,3.0,0.0,0.0,10.0,10.0,5.0,1.0,0.0,1.0,3.0,25.0,1.0
21500002,1610612739,CLE,Cleveland,201567,Kevin Love,Kevin,F,,34:49,6.0,17.0,0.353,3.0,7.0,0.429,3.0,3.0,1.0,4.0,4.0,8.0,4.0,0.0,2.0,2.0,0.0,18.0,1.0
21500002,1610612739,CLE,Cleveland,202389,Timofey Mozgov,Timofey,F,,20:54,2.0,6.0,0.333,0.0,0.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,2.0,0.0,2.0,3.0,2.0,5.0,-1.0
21500002,1610612739,CLE,Cleveland,2747,JR Smith,JR,G,,30:27,3.0,10.0,0.3,0.0,2.0,0.0,2.0,4.0,0.5,1.0,4.0,5.0,3.0,1.0,0.0,0.0,4.0,8.0,0.0
21500002,1610612739,CLE,Cleveland,2590,Mo Williams,Mo,G,,37:09,7.0,15.0,0.467,3.0,7.0,0.429,2.0,3.0,0.667,0.0,4.0,4.0,7.0,1.0,1.0,1.0,2.0,19.0,5.0
21500002,1610612739,CLE,Cleveland,2210,Richard Jefferson,Richard,F,,16:57,4.0,7.0,0.571,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,10.0,-5.0
21500002,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,C,,24:55,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,0.0,1.0,0.0,1.0,4.0,2.0,-6.0
21500002,1610612739,CLE,Cleveland,203521,Matthew Dellavedova,Matthew,G,,20:12,3.0,8.0,0.375,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,6.0,1.0
21500002,1610612739,CLE,Cleveland,2592,James Jones,James,,,3:49,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-7.0
21500002,1610612739,CLE,Cleveland,203099,Jared Cunningham,Jared,G,,3:11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0
21500002,1610612739,CLE,Cleveland,2760,Anderson Varejao,Anderson,G,,11:33,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0
21500002,1610612739,CLE,Cleveland,203925,Joe Harris,Joe,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21500002,1610612739,CLE,Cleveland,201619,Sasha Kaun,Sasha,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21500002,1610612741,CHI,Chicago,203503,Tony Snell,Tony,G,,28:48,4.0,9.0,0.444,2.0,5.0,0.4,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,11.0,-1.0
21500002,1610612741,CHI,Chicago,202703,Nikola Mirotic,Nikola,F,,25:14,6.0,11.0,0.545,3.0,4.0,0.75,4.0,4.0,1.0,2.0,7.0,9.0,1.0,1.0,0.0,4.0,5.0,19.0,9.0
21500002,1610612741,CHI,Chicago,2200,Pau Gasol,Pau,G,,31:33,1.0,7.0,0.143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,0.0,1.0,2.0,-8.0
21500002,1610612741,CHI,Chicago,202710,Jimmy Butler III,Jimmy,G,,36:38,6.0,14.0,0.429,0.0,2.0,0.0,5.0,5.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,0.0,1.0,17.0,3.0
21500002,1610612741,CHI,Chicago,201565,Derrick Rose,Derrick,G,,32:28,8.0,22.0,0.364,0.0,2.0,0.0,2.0,4.0,0.5,0.0,1.0,1.0,5.0,1.0,0.0,2.0,0.0,18.0,-1.0
21500002,1610612741,CHI,Chicago,201166,Aaron Brooks,Aaron,F,,15:32,3.0,9.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0
21500002,1610612741,CHI,Chicago,203926,Doug McDermott,Doug,G,,16:12,3.0,4.0,0.75,1.0,2.0,0.5,1.0,2.0,0.5,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,-2.0
21500002,1610612741,CHI,Chicago,201149,Joakim Noah,Joakim,F,,17:07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,9.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0
21500002,1610612741,CHI,Chicago,202734,E'Twaun Moore,E'Twaun,C,,14:22,5.0,8.0,0.625,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,11.0,4.0
21500002,1610612741,CHI,Chicago,201959,Taj Gibson,Taj,G,,22:06,1.0,3.0,0.333,0.0,0.0,0.0,3.0,4.0,0.75,2.0,8.0,10.0,0.0,0.0,3.0,3.0,6.0,5.0,2.0
21500002,1610612741,CHI,Chicago,203946,Cameron Bairstow,Cameron,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21500002,1610612741,CHI,Chicago,2550,Kirk Hinrich,Kirk,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21500002,1610612741,CHI,Chicago,1626171,Bobby Portis,Bobby,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
21500001,1610612765,DET,Detroit,202694,Marcus Morris Sr.,Marcus,F,,37:05,6.0,19.0,0.316,1.0,4.0,0.25,5.0,6.0,0.833,5.0,5.0,10.0,4.0,0.0,0.0,0.0,1.0,18.0,17.0
21500001,1610612765,DET,Detroit,101141,Ersan Ilyasova,Ersan,F,,34:26,6.0,12.0,0.5,3.0,6.0,0.5,1.0,2.0,0.5,3.0,4.0,7.0,3.0,0.0,1.0,3.0,4.0,16.0,20.0
21500001,1610612765,DET,Detroit,203083,Andre Drummond,Andre,C,,37:09,6.0,16.0,0.375,0.0,0.0,0.0,6.0,10.0,0.6,8.0,11.0,19.0,3.0,1.0,2.0,2.0,4.0,18.0,23.0
