GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021600035,1610612762,UTA,Utah,2207,Joe Johnson,Joe,G,,25:07,3.0,9.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,-12.0
0021600035,1610612762,UTA,Utah,2564,Boris Diaw,Boris,F,,18:45,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,-13.0
0021600035,1610612762,UTA,Utah,203497,Rudy Gobert,Rudy,C,,26:07,3.0,4.0,0.75,0.0,0.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,3.0,0.0,2.0,4.0,3.0,8.0,-17.0
0021600035,1610612762,UTA,Utah,203918,Rodney Hood,Rodney,G,,28:16,2.0,10.0,0.2,1.0,2.0,0.5,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,-13.0
0021600035,1610612762,UTA,Utah,201588,George Hill,George,G,,31:56,8.0,13.0,0.615,2.0,4.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,18.0,-9.0
0021600035,1610612762,UTA,Utah,202324,Derrick Favors,Derrick,G,,22:47,1.0,8.0,0.125,0.0,0.0,0.0,3.0,4.0,0.75,1.0,10.0,11.0,0.0,1.0,0.0,0.0,2.0,5.0,4.0
0021600035,1610612762,UTA,Utah,203957,Danté Exum,Danté,G,,25:39,3.0,6.0,0.5,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,10.0,-5.0
0021600035,1610612762,UTA,Utah,1626168,Trey Lyles,Trey,F,,18:53,3.0,8.0,0.375,1.0,4.0,0.25,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,1.0,3.0,7.0,-7.0
0021600035,1610612762,UTA,Utah,202714,Shelvin Mack,Shelvin,F,,13:48,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,-9.0
0021600035,1610612762,UTA,Utah,204060,Joe Ingles,Joe,G,,20:27,3.0,7.0,0.429,2.0,3.0,0.667,0.0,0.0,0.0,1.0,6.0,7.0,3.0,1.0,0.0,1.0,2.0,8.0,2.0
